,Título da Notícia,URL
160, URGENTE: STJ nega habeas corpus de Lula,https://www.newsatual.com/urgente-stj-nega-habeas-corpus-de-lula/
161, Cármen Lúcia faz forte desabafo e deixa aviso a Lula,https://www.newsatual.com/carmen-lucia-faz-forte-desabafo-e-deixa-aviso-a-lula/
162, Prisão de Lula faz procurador da Lava Jato mandar recado ao Supremo,https://www.newsatual.com/prisao-de-lula-faz-procurador-da-lava-jato-mandar-recado-ao-supremo/
163, Dias cruéis para Lula: Novo confronto com Moro e iminente nova condenação (Veja o Vídeo),https://www.newsatual.com/dias-crueis-para-lula-novo-confronto-com-moro-e-iminente-nova-condenacao-veja-o-video/
164, STF MANDA RECADO PARA O PT: ” baixe o tom contra a justiça “,https://www.newsatual.com/stf-manda-recado-para-o-pt-baixe-o-tom-contra-a-justica/
165," PF confisca avião, centenas de carros e imóveis em fraudes do PT de R$ 8 bilhões",https://www.newsatual.com/pf-confisca-aviao-centenas-de-carros-e-imoveis-em-fraudes-do-pt-de-r-8-bilhoes/
166, URGENTE: Lula pede habeas corpus preventivo no STJ para escapar da cadeia,https://www.newsatual.com/urgente-lula-pede-habeas-corpus-preventivo-no-stj-para-escapar-da-cadeia/
167," Terra, mar e ar “apoiaram” Cármen Lucia a não rever prisão em segunda instância e lei da ficha limpa",https://www.newsatual.com/terra-mar-e-ar-apoiaram-carmen-lucia-a-nao-rever-prisao-em-segunda-instancia-e-lei-da-ficha-limpa/
168, Recado das Forças Armadas ao STF é visto em decisão forte de Cármen Lúcia,https://www.newsatual.com/recado-das-forcas-armadas-ao-stf-e-visto-em-decisao-forte-de-carmen-lucia/
169, Delação Da Odebrecht Faz Aniversário Sem STF Tornar Nenhum Político Réu Ou Preso,https://www.newsatual.com/delacao-da-odebrecht-faz-aniversario-sem-stf-tornar-nenhum-politico-reu-ou-preso/
170, Lula começará a cumprir sua sentença em penitenciária do Paraná,https://www.newsatual.com/lula-comecara-a-cumprir-sua-sentenca-em-penitenciaria-do-parana/
171, Moro Manda Cancelar Penhora De Tríplex Relacionado A Lula E Ordena Leilão,https://www.newsatual.com/moro-manda-cancelar-penhora-de-triplex-relacionado-a-lula-e-ordena-leilao/
172," Cris em ‘festinha’ badalada, dentro de um barco, faz a sua defesa (Veja o Vídeo)",https://www.newsatual.com/cris-em-festinha-badalada-dentro-de-um-barco-faz-a-sua-defesa-veja-o-video/
173, Complica situação de Gleisi e Lindbergh no Senado após declaração de apologia ao crime,https://www.newsatual.com/complica-situacao-de-gleisi-e-lindbergh-no-senado-apos-declaracao-de-apologia-ao-crime/
174, Sérgio Moro manda leiloar imóveis de José Dirceu,https://www.newsatual.com/sergio-moro-manda-leiloar-imoveis-de-jose-dirceu/
175, Estuprador é violentado e obrigado a engolir sêmen de companheiro na cadeia,https://www.newsatual.com/estuprador-e-violentado-e-obrigado-a-engolir-semen-de-companheiro-na-cadeia/
176," LUTADORA DE VALE TUDO ENFRENTA ADVERSÁRIA TRANS E MORRE, FAMÍLIA ENTRA EM DESESPERO",https://www.newsatual.com/lutadora-de-vale-tudo-enfrenta-adversaria-trans-e-morre-familia-entra-em-desespero/
177, Lindbergh Promete “Incendiar” O Brasil,https://www.newsatual.com/lindbergh-promete-incendiar-o-brasil/
178, Ministro do Supremo propõe manter Lula solto em nome da “paz social”,https://www.newsatual.com/ministro-do-supremo-propoe-manter-lula-solto-em-nome-da-paz-social/
179," Carta Aberta: “Sabe o que o povo realmente quer, Presidente?”",https://www.newsatual.com/carta-aberta-sabe-o-que-o-povo-realmente-quer-presidente/
180, BBB18: Clima fica tenso e Mara pode ser indicada ao paredão,https://www.newsatual.com/bbb18-clima-fica-tenso-e-mara-pode-ser-indicada-ao-paredao/
181," Juiz Sérgio Moro se pronuncia, de modo exclusivo, sobre a situação de Lula",https://www.newsatual.com/juiz-sergio-moro-se-pronuncia-de-modo-exclusivo-sobre-a-situacao-de-lula/
182, DESABAFO: Queria que meu pai estivesse vivo pra ver o Lula ser condenado,https://www.newsatual.com/desabafo-queria-que-meu-pai-estivesse-vivo-pra-ver-o-lula-ser-condenado/
183, Gilmar Mendes é hostilizado e humilhado durante desembarque de avião,https://www.newsatual.com/gilmar-mendes-e-hostilizado-e-humilhado-durante-desembarque-de-aviao/
184," Filho de deputado tatuado, sem curso superior, é nomeado delegado federal",https://www.newsatual.com/filho-de-deputado-tatuado-sem-curso-superior-e-nomeado-delegado-federal/
185, EROS GRAU (Ex-Ministro STF):Quem Não É Criminoso Enfrenta O Processo Com Dignidade. Somente O Delinquente Esbraveja E Grita,https://www.newsatual.com/eros-grau-ex-ministro-stfquem-nao-e-criminoso-enfrenta-o-processo-com-dignidade-somente-o-delinquente-esbraveja-e-grita/
186, ‘Perdeu Cumpanheiro’: Petistas Aconselham Lula A Trocar De Advogado,https://www.newsatual.com/perdeu-cumpanheiro-petistas-aconselham-lula-a-trocar-de-advogado/
187, Comandante revela a falcatrua arquitetada por Roberto Teixeira para acabar com a VARIG,https://www.newsatual.com/comandante-revela-a-falcatrua-arquitetada-por-roberto-teixeira-para-acabar-com-a-varig/
188, Lula será novamente julgado por Sérgio Moro,https://www.newsatual.com/lula-sera-novamente-julgado-por-sergio-moro/
189, Acusação de Lula contra desembargadores já é motivo para prisão imediata (Veja o Vídeo),https://www.newsatual.com/acusacao-de-lula-contra-desembargadores-ja-e-motivo-para-prisao-imediata-veja-o-video/
190," Desembargador Paulsen, do TRF4, dá resposta contundente aos ‘ataques’ de Lula",https://www.newsatual.com/desembargador-paulsen-do-trf4-da-resposta-contundente-aos-ataques-de-lula/
191, Assessoria de Sérgio Moro divulga nota sobre mandado de prisão de Lula que circula na web,https://www.newsatual.com/assessoria-de-sergio-moro-divulga-nota-sobre-mandado-de-prisao-de-lula-que-circula-na-web/
192," FRAUDE MESMO É ELEIÇÃO Com LULA, Um CANDIDATO CONDENADO E FICHA-SUJA",https://www.newsatual.com/fraude-mesmo-e-eleicao-com-lula-um-candidato-condenado-e-ficha-suja/
193, Mulher de Moro chama a atenção e explica para Lula o sentido de Justiça,https://www.newsatual.com/mulher-de-moro-chama-a-atencao-e-explica-para-lula-o-sentido-de-justica/
194, Leonardo Boff: “Juizinhos Mesquinhos Sem Noção Do Mundo Nos Fazem Passar Vergonha”,https://www.newsatual.com/leonardo-boff-juizinhos-mesquinhos-sem-nocao-do-mundo-nos-fazem-passar-vergonha/
195, Moro quer saber se morte tem elo com a Lava Jato,https://www.newsatual.com/moro-quer-saber-se-morte-tem-elo-com-a-lava-jato/
196, Para Maria Do Rosário A Decisão Do Juiz Ricardo Leite De Determinar A Apreensão Do Passaporte De Lula Trata-Se De Uma ‘Provocação Sem Limite’.,https://www.newsatual.com/para-maria-do-rosario-a-decisao-do-juiz-ricardo-leite-de-determinar-a-apreensao-do-passaporte-de-lula-trata-se-de-uma-provocacao-sem-limite/
197, STJ nega habeas corpus para suspender prisão de Lula,https://www.newsatual.com/stj-nega-habeas-corpus-para-suspender-prisao-de-lula/
198, PF monitora todos os passos de Lula,https://www.newsatual.com/pf-monitora-todos-os-passos-de-lula/
199," Após TRF4, ministra Cármen Lúcia ‘desespera’ petistas com nova derrota a Lula",https://www.newsatual.com/apos-trf4-ministra-carmen-lucia-desespera-petistas-com-nova-derrota-a-lula/
200, Polícia Federal já planeja como agir caso prisão de Lula seja decretada,https://www.newsatual.com/policia-federal-ja-planeja-como-agir-caso-prisao-de-lula-seja-decretada/
201," Cristiano Zanin, rico, desmoralizado e com um ponto final em seu maior sonho",https://www.newsatual.com/cristiano-zanin-rico-desmoralizado-e-com-um-ponto-final-em-seu-maior-sonho/
202," ‘ARTISTAS’ PERGUNTAM: CADE AS PROVAS, NA CONDENAÇÃO DE LULA?",https://www.newsatual.com/artistas-perguntam-cade-as-provas-na-condenacao-de-lula/
203, Juiz manda apreender passaporte e proíbe Lula de deixar o Brasil,https://www.newsatual.com/juiz-manda-apreender-passaporte-e-proibe-lula-de-deixar-o-brasil/
204, Começou A Operação Salva Lula Da Cadeia. Vergonha Do Brasil Esse STF!,https://www.newsatual.com/comecou-a-operacao-salva-lula-da-cadeia-vergonha-do-brasil-esse-stf/
205, Gilmar Mendes ‘dá tiro no pé’ em desembargadores do TRF-4 e movimenta STF,https://www.newsatual.com/gilmar-mendes-da-tiro-no-pe-em-desembargadores-do-trf-4-e-movimenta-stf/
206, Lindberhg Farias faz apologia a desordem e convoca militância para ‘desobediência civil’.,https://www.newsatual.com/lindberhg-farias-faz-apologia-a-desordem-e-convoca-militancia-para-desobediencia-civi/
207," Lula, fanfarrão, manda o MTST ocupar o tríplex (Veja o Vídeo)",https://www.newsatual.com/lula-fanfarrao-manda-o-mtst-ocupar-o-triplex-veja-o-video/
208," Carta de mulher brasileira, corajosa e brilhante detona Lula após julgamento e EMOCIONA O BRASIL",https://www.newsatual.com/carta-de-mulher-brasileira-corajosa-e-brilhante-detona-lula-apos-julgamento-e-emociona-o-brasil/
209, Presidente do STF aperta o passo para livrar Lula da cadeia,https://www.newsatual.com/presidente-do-stf-aperta-o-passo-para-livrar-lula-da-cadeia/
210," Derrota avassaladora: Lula é culpado, roubou o povo brasileiro e deve cumprir a sua pena",https://www.newsatual.com/derrota-avassaladora-lula-e-culpado-roubou-o-povo-brasileiro-e-deve-cumprir-a-sua-pena/
211, Lindbergh e Gleisi somam juntos 17 processos no STF,https://www.newsatual.com/lindbergh-e-gleisi-somam-juntos-17-processos-no-stf/
212," Em defesa, advogado de Lula faz acusações graves ao juiz Moro",https://www.newsatual.com/em-defesa-advogado-de-lula-faz-acusacoes-graves-ao-juiz-moro/
213, Lula paga uma fortuna e advogado dorme no julgamento,https://www.newsatual.com/lula-paga-uma-fortuna-e-advogado-dorme-no-julgamento/
214, Gleisi Hoffmann apela e diz que é hora de radicalizar,https://www.newsatual.com/gleisi-hoffmann-apela-e-diz-que-e-hora-de-radicalizar/
215, LEIA: CARTA DE MÉDICA A MÃE DE CABRAL VIRALIZA E TEXTO QUEBRA A INTERNET,https://www.newsatual.com/leia-carta-de-medica-a-mae-de-cabral-viraliza-e-texto-quebra-a-internet/
216," É hoje: Lula admite que errou, mas diz ser mais honesto que Sérgio Moro",https://www.newsatual.com/e-hoje-lula-admite-que-errou-mas-diz-ser-mais-honesto-que-sergio-moro/
217, DEPUTADO PETISTA PASSA VERGONHA AO DIVULGAR IMAGEM DE COMBOIO DE ‘SACOLEIROS’ COMO SE FOSSEM CARAVANA DE LULA,https://www.newsatual.com/deputado-petista-passa-vergonha-ao-divulgar-imagem-de-comboio-de-sacoleiros-como-se-fossem-caravana-de-lula/
218," Se Você Não Reeleger Esses 23 Investigados Na Lava-Jato, Eles Ficarão Sem Foro Privilegiado",https://www.newsatual.com/se-voce-nao-reeleger-esses-23-investigados-na-lava-jato-eles-ficarao-sem-foro-privilegiado/
219, Brasil vai as ruas pela condenação de Lula,https://www.newsatual.com/brasil-vai-as-ruas-pela-condenacao-de-lula/
220," Lula ameaça delatar todo mundo se for preso! A bomba nuclear da política brasileira. Vai cair ministro, procurador, promotores, juízes.. não vai ficar um em pé",https://www.newsatual.com/lula-ameaca-delatar-todo-mundo-se-for-preso-a-bomba-nuclear-da-politica-brasileira-vai-cair-ministro-procurador-promotores-juizes-nao-vai-ficar-um-em-pe/
221, Pai estupra filha lésbica para ‘provar que sexo é melhor com homem’,https://www.newsatual.com/pai-estupra-filha-lesbica-para-provar-que-sexo-e-melhor-com-homem/
222," Em desespero, defesa de Lula admite o crime de corrupção e propõe tese de última hora",https://www.newsatual.com/em-desespero-defesa-de-lula-admite-o-crime-de-corrupcao-e-propoe-tese-de-ultima-hora/
223," Ao demonstrar ‘desespero’, Lula faz último pedido há horas do julgamento no TRF4",https://www.newsatual.com/ao-demonstrar-desespero-lula-faz-ultimo-pedido-ha-horas-do-julgamento-no-trf4/
224, Ministro da Defesa diz que Forças Armadas estão prontas ara agir durante o julgamento do Lula,https://www.newsatual.com/ministro-da-defesa-diz-que-forcas-armadas-estao-prontas-ara-agir-durante-o-julgamento-do-lula/
225," Todas as contas correntes da milionária Marisa Letícia, uma mulher da elite (Veja os Extratos)",https://www.newsatual.com/todas-as-contas-correntes-da-milionaria-marisa-leticia-uma-mulher-da-elite-veja-os-extratos/
226, Dilma Rousseff ataca Bolsonaro e é desmascarada,https://www.newsatual.com/dilma-rousseff-ataca-bolsonaro-e-e-desmascarada/
227," Prefeito dá flagrante em médico no hospital: deitado, sem camisa e sem trabalhar (Veja o Vídeo)",https://www.newsatual.com/prefeito-da-flagrante-em-medico-no-hospital-deitado-sem-camisa-e-sem-trabalhar-veja-o-video/
228, Chefe de gabinete do Presidente de Tribunal que julgará Lula pede prisão do petista pelo Facebook,https://www.newsatual.com/chefe-de-gabinete-do-presidente-de-tribunal-que-julgara-lula-pede-prisao-do-petista-pelo-facebook/
229, Criminalistas do STF falam em ‘fúria’ de Gilmar Mendes contra Sérgio Moro,https://www.newsatual.com/criminalistas-do-stf-falam-em-furia-de-gilmar-mendes-contra-sergio-moro/
230, URGENTE: Cármen Lúcia suspende posse de Cristiane Brasil,https://www.newsatual.com/urgente-carmen-lucia-suspende-posse-de-cristiane-brasil/
231," LULA ESPERNEIA, MAS MPF TEM PROVAS DE SOBRA CONTRA ELE",https://www.newsatual.com/lula-esperneia-mas-mpf-tem-provas-de-sobra-contra-ele/
232, Gilmar Mendes vai soltar Sérgio Cabral? PODE!,https://www.newsatual.com/gilmar-mendes-vai-soltar-sergio-cabral-pode/
233, Tem que abusar mais? Mãe defende marido pedófilo e cena choca em ‘Outro Lado’,https://www.newsatual.com/tem-que-abusar-mais-mae-defende-marido-pedofilo-e-cena-choca-em-outro-lado/
234," No evento dos artistas, a recepção que Lula não esperava (Veja o Vídeo)",https://www.newsatual.com/no-evento-dos-artistas-a-recepcao-que-lula-nao-esperava-veja-o-video/
235, Procuradores federais se ‘estranham’ sobre condenação a ser dada a Lula,https://www.newsatual.com/procuradores-federais-se-estranham-sobre-condenacao-a-ser-dada-a-lula/
236," Perto de ser julgado por Sérgio Moro, Lula faz revelação bombástica",https://www.newsatual.com/perto-de-ser-julgado-por-sergio-moro-lula-faz-revelacao-bombastica/
237," LULA ESPERNEIA MAS SÃO MUITAS PROVAS, RECIBOS, CONTRATOS DE GAVETA, TESTEMUNHAS..",https://www.newsatual.com/lula-esperneia-mas-sao-muitas-provas-recibos-contratos-de-gaveta-testemunhas/
238, Juiz proíbe CUT de fazer manifestação na Paulista no dia do julgamento de Lula,https://www.newsatual.com/juiz-proibe-cut-de-fazer-manifestacao-na-paulista-no-dia-do-julgamento-de-lula/
239," Moro vence duelo com Gilmar e Cabral, algemado e acorrentado, chega a Curitiba",https://www.newsatual.com/moro-vence-duelo-com-gilmar-e-cabral-algemado-e-acorrentado-chega-a-curitiba/
240, VERGONHA!! Vice-Presidente Do STJ Cassa Liminar E Permite Posse De Cristiane Brasil,https://www.newsatual.com/vergonha-vice-presidente-do-stj-cassa-liminar-e-permite-posse-de-cristiane-brasil/
241, Tesouro guardado por Sérgio Moro será tempestade na vida da família de Lula,https://www.newsatual.com/tesouro-guardado-por-sergio-moro-sera-tempestade-na-vida-da-familia-de-lula/
242," Lula vê beijo gay em ato do PT; ‘Se acostume, na cela tem Tonhão’, diz seguidor",https://www.newsatual.com/lula-ve-beijo-gay-em-ato-do-pt-se-acostume-na-cela-tem-tonhao-diz-seguidor/
243," Declaração terrorista de Gleisi divide o PT, que teme submergir no radicalismo ensandecido da senadora",https://www.newsatual.com/declaracao-terrorista-de-gleisi-divide-o-pt-que-teme-submergir-no-radicalismo-ensandecido-da-senadora/
244, Justiça ordena retirada de outdoor com imagem de Jair Bolsonaro na Bahia,https://www.newsatual.com/justica-ordena-retirada-de-outdoor-com-imagem-de-jair-bolsonaro-na-bahia/
245, Gleisi se revolta com intimação de líder do MST e diz que a Justiça tem que esperar os atos violentos para agir,https://www.newsatual.com/gleisi-se-revolta-com-intimacao-de-lider-do-mst-e-diz-que-a-justica-tem-que-esperar-os-atos-violentos-para-agir/
246," FHC sai em defesa de Lula: “Tem partido, história e trajetória. Você pode gostar ou não, mas ele tem compromisso”",https://www.newsatual.com/fhc-sai-em-defesa-de-lula-tem-partido-historia-e-trajetoria-voce-pode-gostar-ou-nao-mas-ele-tem-compromisso/
247," Anistia, o golpe em curso contra a sociedade, com a participação de todos os partidos políticos",https://www.newsatual.com/anistia-o-golpe-em-curso-contra-a-sociedade-com-a-participacao-de-todos-os-partidos-politicos/
248, Ator quase agride quando questionado se “ladrão” poderia disputar a eleição (Veja o Vídeo),https://www.newsatual.com/ator-quase-agride-quando-questionado-se-ladrao-poderia-disputar-a-eleicao-veja-o-video/
249, Carro invade calçadão e a Praia de Copacabana e deixa feridos,https://www.newsatual.com/carro-invade-calcadao-e-a-praia-de-copacabana-e-deixa-feridos/
250, Emails Botam Fogo No Circo: Oi E Vivo Enriqueceram Lulinha,https://www.newsatual.com/emails-botam-fogo-no-circo-oi-e-vivo-enriqueceram-lulinha/
251," Nervoso, juiz Marcelo Bretas ‘parte pra cima’ de Lindbergh Farias",https://www.newsatual.com/nervoso-juiz-marcelo-bretas-parte-pra-cima-de-lindbergh-farias/
252, Sérgio Moro ‘enfrenta’ Gilmar Mendes e mostra ‘quem manda’,https://www.newsatual.com/sergio-moro-enfrenta-gilmar-mendes-e-mostra-quem-manda/
